data,bairro,tipo_crime,quantidade,zona,fonte,latitude,longitude,observacoes
2024-09-01,Independência,Furto,8.0,Norte,SSP-RS (distribuído),,,
2024-09-01,Agronomia,Roubo de veículo,2.0,Leste,SSP-RS (distribuído),,,
2024-09-01,Anchieta,Ameaça,1.0,Norte,SSP-RS (distribuído),,,
2024-09-01,Independência,Ameaça,1.0,Norte,SSP-RS (distribuído),,,
2024-09-01,Ilha do Pavão,Roubo de veículo,1.0,Oeste,SSP-RS (distribuído),,,
2024-09-01,Anchieta,Furto,8.0,Norte,SSP-RS (distribuído),,,
2024-09-01,Ilha do Pavão,Roubo,5.0,Oeste,SSP-RS (distribuído),,,
2024-09-01,Anchieta,Lesão corporal,3.0,Norte,SSP-RS (distribuído),,,
2024-09-01,Ilha do Pavão,Lesão corporal,2.0,Oeste,SSP-RS (distribuído),,,
2024-09-01,Ilha do Pavão,Furto,8.0,Oeste,SSP-RS (distribuído),,,
2024-09-01,Ilha do Pavão,Ameaça,1.0,Oeste,SSP-RS (distribuído),,,
2024-09-01,Ilha da Pintada,Roubo de veículo,1.0,Oeste,SSP-RS (distribuído),,,
2024-09-01,Ilha da Pintada,Lesão corporal,2.0,Oeste,SSP-RS (distribuído),,,
2024-09-01,Higienópolis,Tráfico de drogas,1.0,Norte,SSP-RS (distribuído),,,
2024-09-01,Belém Velho,Lesão corporal,2.0,Sul,SSP-RS (distribuído),,,
2024-09-01,Guarujá,Furto,7.0,Sul,SSP-RS (distribuído),,,
2024-09-01,Auxiliadora,Roubo,13.0,Norte,SSP-RS (distribuído),,,
2024-09-01,Guarujá,Roubo,4.0,Sul,SSP-RS (distribuído),,,
2024-09-01,Guarujá,Ameaça,1.0,Sul,SSP-RS (distribuído),,,
2024-09-01,Guarujá,Roubo de veículo,1.0,Sul,SSP-RS (distribuído),,,
2024-09-01,Auxiliadora,Furto,17.0,Norte,SSP-RS (distribuído),,,
2024-09-01,Glória,Roubo de veículo,2.0,Leste,SSP-RS (distribuído),,,
2024-09-01,Glória,Roubo,7.0,Leste,SSP-RS (distribuído),,,
2024-09-01,Auxiliadora,Roubo de veículo,4.0,Norte,SSP-RS (distribuído),,,
2024-09-01,Auxiliadora,Lesão corporal,6.0,Norte,SSP-RS (distribuído),,,
2024-09-01,Higienópolis,Ameaça,1.0,Norte,SSP-RS (distribuído),,,
2024-09-01,Higienópolis,Furto,10.0,Norte,SSP-RS (distribuído),,,
2024-09-01,Auxiliadora,Ameaça,2.0,Norte,SSP-RS (distribuído),,,
2024-09-01,Higienópolis,Lesão corporal,3.0,Norte,SSP-RS (distribuído),,,
2024-09-01,Glória,Furto,10.0,Leste,SSP-RS (distribuído),,,
2024-09-01,Higienópolis,Roubo,7.0,Norte,SSP-RS (distribuído),,,
2024-09-01,Arquipélago,Roubo de veículo,1.0,Oeste,SSP-RS (distribuído),,,
2024-09-01,Higienópolis,Roubo de veículo,2.0,Norte,SSP-RS (distribuído),,,
2024-09-01,Arquipélago,Roubo,5.0,Oeste,SSP-RS (distribuído),,,
2024-09-01,Glória,Lesão corporal,2.0,Leste,SSP-RS (distribuído),,,
2024-09-01,Guarujá,Lesão corporal,2.0,Sul,SSP-RS (distribuído),,,
2024-09-02,Praia de Belas,Furto qualificado,1.0,Centro,Dataset Original,,,
2024-09-02,Chácara das Pedras,Estelionato,,Oeste,Modelo UFRGS (estimado),-29.981231671520693,-51.20260663011598,Dados estimados baseados no modelo UFRGS para Chácara das Pedras
2024-09-02,Centro Histórico,Latrocínio,1.0,Centro,Dataset Original,,,
2024-09-02,Centro Histórico,Estelionato,1.0,Centro,Dataset Original,,,
2024-09-02,Santa Tereza,Estelionato,,Norte,Modelo UFRGS (estimado),-30.07921120085888,-51.24563984136476,Dados estimados baseados no modelo UFRGS para Santa Tereza
2024-09-02,Jardim Isabel,Extorsão,,Oeste,Modelo UFRGS (estimado),-30.11474068073121,-51.24174332273945,Dados estimados baseados no modelo UFRGS para Jardim Isabel
2024-09-02,Passo da Areia,Tráfico de drogas,,Norte,Modelo UFRGS (estimado),-30.05359990115321,-51.21065831824957,Dados estimados baseados no modelo UFRGS para Passo da Areia
2024-09-02,Estância Velha,Roubo de veículo,,Leste,Modelo UFRGS (estimado),-29.943806242652176,-51.20191776575356,Dados estimados baseados no modelo UFRGS para Estância Velha
2024-09-03,Getúlio Vargas,Lesão corporal,,Leste,Modelo UFRGS (estimado),-30.079928067198956,-51.12828930818504,Dados estimados baseados no modelo UFRGS para Getúlio Vargas
2024-09-03,Chácara do Banco,Roubo,,Oeste,Modelo UFRGS (estimado),-30.000680668055196,-51.13480429850904,Dados estimados baseados no modelo UFRGS para Chácara do Banco
2024-09-03,Santa Rosa de Lima,Roubo,,Norte,Modelo UFRGS (estimado),-30.07617475443003,-51.29468663614027,Dados estimados baseados no modelo UFRGS para Santa Rosa de Lima
2024-09-04,Santa Tereza,Roubo de veículo,,Norte,Modelo UFRGS (estimado),-29.980000212569056,-51.137087234874144,Dados estimados baseados no modelo UFRGS para Santa Tereza
2024-09-04,Jardim Carvalho,Roubo,,Leste,Modelo UFRGS (estimado),-29.95294676041332,-51.19212095243565,Dados estimados baseados no modelo UFRGS para Jardim Carvalho
2024-09-04,Santa Rosa de Lima,Ameaça,,Norte,Modelo UFRGS (estimado),-30.12047419858425,-51.13269960665477,Dados estimados baseados no modelo UFRGS para Santa Rosa de Lima
2024-09-04,Vila dos Comerciários,Tráfico de drogas,,Norte,Modelo UFRGS (estimado),-30.00717385195253,-51.172361852454,Dados estimados baseados no modelo UFRGS para Vila dos Comerciários
2024-09-04,Teresópolis,Ameaça,,Sul,Modelo UFRGS (estimado),-30.03188785317783,-51.14795732567491,Dados estimados baseados no modelo UFRGS para Teresópolis
2024-09-05,São Sebastião,Lesão corporal,,Leste,Modelo UFRGS (estimado),-30.12927779422081,-51.1451545678049,Dados estimados baseados no modelo UFRGS para São Sebastião
2024-09-05,Farrapos,Roubo,,Norte,Modelo UFRGS (estimado),-29.949109608590728,-51.283318123744046,Dados estimados baseados no modelo UFRGS para Farrapos
2024-09-05,Passo da Areia,Homicídio,,Norte,Modelo UFRGS (estimado),-30.02955647274539,-51.11904095378603,Dados estimados baseados no modelo UFRGS para Passo da Areia
2024-09-05,Bom Jesus,Ameaça,,Norte,Modelo UFRGS (estimado),-29.95274019566228,-51.17352840863959,Dados estimados baseados no modelo UFRGS para Bom Jesus
2024-09-06,Dois Irmãos,Roubo,,Oeste,Modelo UFRGS (estimado),-30.0702875827356,-51.17391392115986,Dados estimados baseados no modelo UFRGS para Dois Irmãos
2024-09-06,Teresópolis,Roubo de veículo,,Sul,Modelo UFRGS (estimado),-30.094657301301563,-51.20037974532939,Dados estimados baseados no modelo UFRGS para Teresópolis
2024-09-06,Estância Velha,Lesão corporal,,Leste,Modelo UFRGS (estimado),-30.08721682249339,-51.27627093540982,Dados estimados baseados no modelo UFRGS para Estância Velha
2024-09-07,Estância Velha,Roubo,,Leste,Modelo UFRGS (estimado),-30.11353199983144,-51.256756416338845,Dados estimados baseados no modelo UFRGS para Estância Velha
2024-09-07,Santa Maria Goretti,Roubo de veículo,,Norte,Modelo UFRGS (estimado),-30.115407823008294,-51.19313480121213,Dados estimados baseados no modelo UFRGS para Santa Maria Goretti
2024-09-08,Jardim Itu,Furto,,Norte,Modelo UFRGS (estimado),-29.95784545775668,-51.1701384042819,Dados estimados baseados no modelo UFRGS para Jardim Itu
2024-09-09,São Sebastião,Furto,,Leste,Modelo UFRGS (estimado),-30.094547738038926,-51.26483841224029,Dados estimados baseados no modelo UFRGS para São Sebastião
2024-09-09,Coronel Marcos,Roubo de veículo,,Leste,Modelo UFRGS (estimado),-30.11726667402984,-51.25787358530336,Dados estimados baseados no modelo UFRGS para Coronel Marcos
2024-09-10,Getúlio Vargas,Furto,,Leste,Modelo UFRGS (estimado),-29.97017440909777,-51.22621038543372,Dados estimados baseados no modelo UFRGS para Getúlio Vargas
2024-09-10,Santa Rosa de Lima,Lesão corporal,,Norte,Modelo UFRGS (estimado),-29.96087239714476,-51.2555956168101,Dados estimados baseados no modelo UFRGS para Santa Rosa de Lima
2024-09-10,São Sebastião,Homicídio,,Leste,Modelo UFRGS (estimado),-30.055410899993223,-51.12973014844412,Dados estimados baseados no modelo UFRGS para São Sebastião
2024-09-11,Ilha Grande dos Marinheiros,Roubo de veículo,,Leste,Modelo UFRGS (estimado),-30.04639867221417,-51.30406716263376,Dados estimados baseados no modelo UFRGS para Ilha Grande dos Marinheiros
2024-09-11,Fazenda São Borja,Ameaça,,Leste,Modelo UFRGS (estimado),-30.055410184989555,-51.186752344615705,Dados estimados baseados no modelo UFRGS para Fazenda São Borja
2024-09-11,Alto Petrópolis,Furto,,Leste,Modelo UFRGS (estimado),-30.01000479654769,-51.1903864520684,Dados estimados baseados no modelo UFRGS para Alto Petrópolis
2024-09-11,Estância Velha,Roubo,,Leste,Modelo UFRGS (estimado),-30.04072979569719,-51.2710507207748,Dados estimados baseados no modelo UFRGS para Estância Velha
2024-09-11,Vila Farrapos,Homicídio,,Norte,Modelo UFRGS (estimado),-30.0596337394632,-51.20394946737919,Dados estimados baseados no modelo UFRGS para Vila Farrapos
2024-09-11,Santa Rosa de Lima,Lesão corporal,,Norte,Modelo UFRGS (estimado),-29.99637785472996,-51.2704025713366,Dados estimados baseados no modelo UFRGS para Santa Rosa de Lima
2024-09-12,Chácara do Banco,Ameaça,,Oeste,Modelo UFRGS (estimado),-29.94506665911269,-51.15489854924207,Dados estimados baseados no modelo UFRGS para Chácara do Banco
2024-09-12,Alto Petrópolis,Outros,,Leste,Modelo UFRGS (estimado),-30.106686844103628,-51.17740066795226,Dados estimados baseados no modelo UFRGS para Alto Petrópolis
2024-09-12,Protásio Alves,Furto,,Oeste,Modelo UFRGS (estimado),-30.090722277392107,-51.17748873496027,Dados estimados baseados no modelo UFRGS para Protásio Alves
2024-09-12,Dois Irmãos,Lesão corporal,,Oeste,Modelo UFRGS (estimado),-29.99009409231869,-51.14985965136909,Dados estimados baseados no modelo UFRGS para Dois Irmãos
2024-09-12,Bom Jesus,Outros,,Norte,Modelo UFRGS (estimado),-30.01649102896721,-51.304561973703095,Dados estimados baseados no modelo UFRGS para Bom Jesus
2024-09-13,Jardim Itu,Roubo,,Norte,Modelo UFRGS (estimado),-30.097939594043464,-51.270519029669885,Dados estimados baseados no modelo UFRGS para Jardim Itu
2024-09-13,Jardim Europa,Furto,,Leste,Modelo UFRGS (estimado),-30.12196273999352,-51.2710223511174,Dados estimados baseados no modelo UFRGS para Jardim Europa
2024-09-13,Ilha Grande dos Marinheiros,Extorsão,,Leste,Modelo UFRGS (estimado),-30.10238203814085,-51.17092732308587,Dados estimados baseados no modelo UFRGS para Ilha Grande dos Marinheiros
2024-09-13,Jardim Europa,Roubo,,Leste,Modelo UFRGS (estimado),-30.034124432137688,-51.274298541369085,Dados estimados baseados no modelo UFRGS para Jardim Europa
2024-09-13,Vila Jardim,Estelionato,,Leste,Modelo UFRGS (estimado),-29.93995708521684,-51.27497772407158,Dados estimados baseados no modelo UFRGS para Vila Jardim
2024-09-13,São Sebastião,Lesão corporal,,Leste,Modelo UFRGS (estimado),-30.02141362482088,-51.191817559178354,Dados estimados baseados no modelo UFRGS para São Sebastião
2024-09-14,Dois Irmãos,Lesão corporal,,Oeste,Modelo UFRGS (estimado),-30.11936477097235,-51.1836585801177,Dados estimados baseados no modelo UFRGS para Dois Irmãos
2024-09-14,Santa Maria Goretti,Lesão corporal,,Norte,Modelo UFRGS (estimado),-30.066612518725197,-51.19905877428375,Dados estimados baseados no modelo UFRGS para Santa Maria Goretti
2024-09-14,São Sebastião,Roubo de veículo,,Leste,Modelo UFRGS (estimado),-30.040599888799463,-51.15413652449488,Dados estimados baseados no modelo UFRGS para São Sebastião
2024-09-15,Vila dos Comerciários,Lesão corporal,,Norte,Modelo UFRGS (estimado),-30.02445760249528,-51.19740419919434,Dados estimados baseados no modelo UFRGS para Vila dos Comerciários
2024-09-15,Estância Velha,Furto,,Leste,Modelo UFRGS (estimado),-30.110989144538404,-51.25884184591716,Dados estimados baseados no modelo UFRGS para Estância Velha
2024-09-15,Ilha Grande dos Marinheiros,Roubo,,Leste,Modelo UFRGS (estimado),-30.05838411325126,-51.22148213277449,Dados estimados baseados no modelo UFRGS para Ilha Grande dos Marinheiros
2024-09-15,Boa Vista do Sul,Homicídio,,Sul,Modelo UFRGS (estimado),-30.119012728031457,-51.17838234818168,Dados estimados baseados no modelo UFRGS para Boa Vista do Sul
2024-09-16,Santa Rosa de Lima,Tráfico de drogas,,Norte,Modelo UFRGS (estimado),-29.986675584337423,-51.27869388859987,Dados estimados baseados no modelo UFRGS para Santa Rosa de Lima
2024-09-16,Fazenda São Borja,Estelionato,,Leste,Modelo UFRGS (estimado),-29.981048146027188,-51.15939497583203,Dados estimados baseados no modelo UFRGS para Fazenda São Borja
2024-09-16,Estância Velha,Lesão corporal,,Leste,Modelo UFRGS (estimado),-30.08503642079696,-51.18038396668139,Dados estimados baseados no modelo UFRGS para Estância Velha
2024-09-16,Jardim Europa,Roubo,,Leste,Modelo UFRGS (estimado),-30.067971167608174,-51.30386549091565,Dados estimados baseados no modelo UFRGS para Jardim Europa
2024-09-16,Alto Petrópolis,Furto,,Leste,Modelo UFRGS (estimado),-30.03163482936245,-51.24689571059222,Dados estimados baseados no modelo UFRGS para Alto Petrópolis
2024-09-16,Vila dos Comerciários,Furto,,Norte,Modelo UFRGS (estimado),-30.127416640737945,-51.20680908839555,Dados estimados baseados no modelo UFRGS para Vila dos Comerciários
2024-09-16,Jardim Isabel,Roubo de veículo,,Oeste,Modelo UFRGS (estimado),-30.09518118097604,-51.23587446332475,Dados estimados baseados no modelo UFRGS para Jardim Isabel
2024-09-17,Extrema,Roubo de veículo,,Oeste,Modelo UFRGS (estimado),-30.11267488073181,-51.13246606718105,Dados estimados baseados no modelo UFRGS para Extrema
2024-09-17,Coronel Marcos,Outros,,Leste,Modelo UFRGS (estimado),-30.12182125059424,-51.17968851047805,Dados estimados baseados no modelo UFRGS para Coronel Marcos
2024-09-17,Passo da Areia,Tráfico de drogas,,Norte,Modelo UFRGS (estimado),-29.995780254314848,-51.18933123617816,Dados estimados baseados no modelo UFRGS para Passo da Areia
2024-09-18,Chácara do Banco,Roubo,,Oeste,Modelo UFRGS (estimado),-30.124587208696248,-51.1859401691974,Dados estimados baseados no modelo UFRGS para Chácara do Banco
2024-09-18,Vila Farrapos,Ameaça,,Norte,Modelo UFRGS (estimado),-30.10528139619416,-51.23313312419872,Dados estimados baseados no modelo UFRGS para Vila Farrapos
2024-09-18,Chácara das Pedras,Lesão corporal,,Oeste,Modelo UFRGS (estimado),-30.11494507025817,-51.13096877242027,Dados estimados baseados no modelo UFRGS para Chácara das Pedras
2024-09-18,São Sebastião,Roubo de veículo,,Leste,Modelo UFRGS (estimado),-30.004114230074148,-51.28895936973629,Dados estimados baseados no modelo UFRGS para São Sebastião
2024-09-19,Getúlio Vargas,Roubo,,Leste,Modelo UFRGS (estimado),-29.941047454012875,-51.31749842373505,Dados estimados baseados no modelo UFRGS para Getúlio Vargas
2024-09-19,Chácara das Pedras,Ameaça,,Oeste,Modelo UFRGS (estimado),-29.954187221195383,-51.12078140089689,Dados estimados baseados no modelo UFRGS para Chácara das Pedras
2024-09-19,Dois Irmãos,Furto,,Oeste,Modelo UFRGS (estimado),-30.08537621201973,-51.311823139501925,Dados estimados baseados no modelo UFRGS para Dois Irmãos
2024-09-19,Passo das Pedras,Furto,,Oeste,Modelo UFRGS (estimado),-29.945601385731567,-51.21159493753101,Dados estimados baseados no modelo UFRGS para Passo das Pedras
2024-09-19,Santa Maria Goretti,Tráfico de drogas,,Norte,Modelo UFRGS (estimado),-30.06108448970229,-51.14951613949866,Dados estimados baseados no modelo UFRGS para Santa Maria Goretti
2024-09-20,Santa Rosa de Lima,Roubo,,Norte,Modelo UFRGS (estimado),-29.993345218947784,-51.25445412795358,Dados estimados baseados no modelo UFRGS para Santa Rosa de Lima
2024-09-20,Jardim Itu,Lesão corporal,,Norte,Modelo UFRGS (estimado),-30.11737531609104,-51.2780585519392,Dados estimados baseados no modelo UFRGS para Jardim Itu
2024-09-20,Protásio Alves,Roubo de veículo,,Oeste,Modelo UFRGS (estimado),-29.977745470635632,-51.14364499023158,Dados estimados baseados no modelo UFRGS para Protásio Alves
2024-09-20,Farrapos,Roubo de veículo,,Norte,Modelo UFRGS (estimado),-30.058795129035072,-51.237635963236286,Dados estimados baseados no modelo UFRGS para Farrapos
2024-09-21,Boa Vista do Sul,Furto,,Sul,Modelo UFRGS (estimado),-29.951410361899026,-51.24071837411591,Dados estimados baseados no modelo UFRGS para Boa Vista do Sul
2024-09-22,Teresópolis,Roubo,,Sul,Modelo UFRGS (estimado),-30.055796112311597,-51.25624262890753,Dados estimados baseados no modelo UFRGS para Teresópolis
2024-09-22,Ilha Grande dos Marinheiros,Homicídio,,Leste,Modelo UFRGS (estimado),-29.973585042552045,-51.24698659775559,Dados estimados baseados no modelo UFRGS para Ilha Grande dos Marinheiros
2024-09-22,Passo da Areia,Furto,,Norte,Modelo UFRGS (estimado),-29.99297872495707,-51.31502070757689,Dados estimados baseados no modelo UFRGS para Passo da Areia
2024-09-22,Vila Farrapos,Ameaça,,Norte,Modelo UFRGS (estimado),-30.02048995041288,-51.23903900904696,Dados estimados baseados no modelo UFRGS para Vila Farrapos
2024-09-23,Jardim Carvalho,Sequestro,,Leste,Modelo UFRGS (estimado),-29.952277124521565,-51.17357333418872,Dados estimados baseados no modelo UFRGS para Jardim Carvalho
2024-09-23,Jardim Isabel,Furto,,Oeste,Modelo UFRGS (estimado),-29.974738244175157,-51.3098126533209,Dados estimados baseados no modelo UFRGS para Jardim Isabel
2024-09-23,Jardim Europa,Roubo de veículo,,Leste,Modelo UFRGS (estimado),-30.06970552061887,-51.17002544081952,Dados estimados baseados no modelo UFRGS para Jardim Europa
2024-09-23,Fazenda São Borja,Ameaça,,Leste,Modelo UFRGS (estimado),-30.07216644673692,-51.17922421877922,Dados estimados baseados no modelo UFRGS para Fazenda São Borja
2024-09-23,Teresópolis,Sequestro,,Sul,Modelo UFRGS (estimado),-30.123452339456456,-51.27295306763877,Dados estimados baseados no modelo UFRGS para Teresópolis
2024-09-24,Getúlio Vargas,Furto,,Leste,Modelo UFRGS (estimado),-30.03019317137074,-51.127455832396514,Dados estimados baseados no modelo UFRGS para Getúlio Vargas
2024-09-24,Boa Vista do Sul,Furto,,Sul,Modelo UFRGS (estimado),-30.08610233516317,-51.22842253784786,Dados estimados baseados no modelo UFRGS para Boa Vista do Sul
2024-09-24,Dois Irmãos,Tráfico de drogas,,Oeste,Modelo UFRGS (estimado),-30.09150235113697,-51.17122477204971,Dados estimados baseados no modelo UFRGS para Dois Irmãos
2024-09-24,Protásio Alves,Lesão corporal,,Oeste,Modelo UFRGS (estimado),-29.952691487768305,-51.17147642091975,Dados estimados baseados no modelo UFRGS para Protásio Alves
2024-09-24,Chácara do Banco,Furto,,Oeste,Modelo UFRGS (estimado),-30.04960787385177,-51.22132273512399,Dados estimados baseados no modelo UFRGS para Chácara do Banco
2024-09-24,Farrapos,Furto,,Norte,Modelo UFRGS (estimado),-29.98638550655324,-51.25061962738516,Dados estimados baseados no modelo UFRGS para Farrapos
2024-09-25,Passo da Areia,Roubo de veículo,,Norte,Modelo UFRGS (estimado),-30.034034264183635,-51.219117105753455,Dados estimados baseados no modelo UFRGS para Passo da Areia
2024-09-25,Vila Jardim,Estelionato,,Leste,Modelo UFRGS (estimado),-29.99058830643331,-51.28336678735209,Dados estimados baseados no modelo UFRGS para Vila Jardim
2024-09-25,Jardim Isabel,Roubo,,Oeste,Modelo UFRGS (estimado),-29.97590346593505,-51.25859447745519,Dados estimados baseados no modelo UFRGS para Jardim Isabel
2024-09-25,Passo da Areia,Homicídio,,Norte,Modelo UFRGS (estimado),-29.972203786386107,-51.138219472394304,Dados estimados baseados no modelo UFRGS para Passo da Areia
2024-09-25,Vila Jardim,Furto,,Leste,Modelo UFRGS (estimado),-30.06151138941231,-51.1612361654083,Dados estimados baseados no modelo UFRGS para Vila Jardim
2024-09-26,Getúlio Vargas,Roubo,,Leste,Modelo UFRGS (estimado),-30.027316814303703,-51.16634509758434,Dados estimados baseados no modelo UFRGS para Getúlio Vargas
2024-09-26,Farrapos,Estelionato,,Norte,Modelo UFRGS (estimado),-29.97686238540864,-51.1416140306823,Dados estimados baseados no modelo UFRGS para Farrapos
2024-09-26,Vila dos Comerciários,Ameaça,,Norte,Modelo UFRGS (estimado),-29.94282446762688,-51.170667744165286,Dados estimados baseados no modelo UFRGS para Vila dos Comerciários
2024-09-26,Getúlio Vargas,Furto,,Leste,Modelo UFRGS (estimado),-29.9782734139148,-51.18028743546906,Dados estimados baseados no modelo UFRGS para Getúlio Vargas
2024-09-26,Coronel Marcos,Lesão corporal,,Leste,Modelo UFRGS (estimado),-30.131160635586998,-51.18234594571638,Dados estimados baseados no modelo UFRGS para Coronel Marcos
2024-09-26,Santa Rosa de Lima,Ameaça,,Norte,Modelo UFRGS (estimado),-30.07726481389313,-51.16638803455634,Dados estimados baseados no modelo UFRGS para Santa Rosa de Lima
2024-09-26,Teresópolis,Estelionato,,Sul,Modelo UFRGS (estimado),-30.127833392241765,-51.25495924690728,Dados estimados baseados no modelo UFRGS para Teresópolis
2024-09-26,Bom Jesus,Roubo,,Norte,Modelo UFRGS (estimado),-29.941485505974388,-51.16806273467105,Dados estimados baseados no modelo UFRGS para Bom Jesus
2024-09-26,Ilha Grande dos Marinheiros,Lesão corporal,,Leste,Modelo UFRGS (estimado),-30.11349821434883,-51.24736169092293,Dados estimados baseados no modelo UFRGS para Ilha Grande dos Marinheiros
2024-09-26,Santa Tereza,Furto,,Norte,Modelo UFRGS (estimado),-30.070099488361667,-51.27617882754706,Dados estimados baseados no modelo UFRGS para Santa Tereza
2024-09-27,Chácara das Pedras,Outros,,Oeste,Modelo UFRGS (estimado),-30.05295899807055,-51.12471834600367,Dados estimados baseados no modelo UFRGS para Chácara das Pedras
2024-09-27,Vila Jardim,Roubo,,Leste,Modelo UFRGS (estimado),-30.06308329903524,-51.18003721427165,Dados estimados baseados no modelo UFRGS para Vila Jardim
2024-09-27,Ilha Grande dos Marinheiros,Roubo,,Leste,Modelo UFRGS (estimado),-29.98352948966317,-51.26599987620264,Dados estimados baseados no modelo UFRGS para Ilha Grande dos Marinheiros
2024-09-28,Campo da Tuca,Lesão corporal,,Leste,Modelo UFRGS (estimado),-29.95180637151152,-51.3125038455314,Dados estimados baseados no modelo UFRGS para Campo da Tuca
2024-09-28,Bom Jesus,Tráfico de drogas,,Norte,Modelo UFRGS (estimado),-30.083562644655625,-51.28031425223125,Dados estimados baseados no modelo UFRGS para Bom Jesus
2024-09-28,Chácara do Banco,Tráfico de drogas,,Oeste,Modelo UFRGS (estimado),-29.95470939702072,-51.18811989131207,Dados estimados baseados no modelo UFRGS para Chácara do Banco
2024-09-28,Protásio Alves,Furto,,Oeste,Modelo UFRGS (estimado),-30.11234168034513,-51.26483026611869,Dados estimados baseados no modelo UFRGS para Protásio Alves
2024-09-29,Boa Vista do Sul,Ameaça,,Sul,Modelo UFRGS (estimado),-30.0743932002898,-51.304936078324126,Dados estimados baseados no modelo UFRGS para Boa Vista do Sul
2024-09-29,Ilha Grande dos Marinheiros,Homicídio,,Leste,Modelo UFRGS (estimado),-30.08526244375116,-51.23870876254455,Dados estimados baseados no modelo UFRGS para Ilha Grande dos Marinheiros
2024-09-29,Ilha Grande dos Marinheiros,Roubo,,Leste,Modelo UFRGS (estimado),-30.1147410021198,-51.23201894893555,Dados estimados baseados no modelo UFRGS para Ilha Grande dos Marinheiros
2024-09-29,Santa Maria Goretti,Extorsão,,Norte,Modelo UFRGS (estimado),-30.07852783952972,-51.265701004915776,Dados estimados baseados no modelo UFRGS para Santa Maria Goretti
